study_id,instance,monomer_a,monomer_b,hb_ratio,hv_ratio,mw,mw_units,mn,mn_units,pdi,shape,thickness,units_thickness,surface,surface_units,diameter,diameter_units,length,length_units,additive,additive1_name,additive1_percentage,additive1_use,additive2_name,additive2_percentage,additive2_use,addtive3_name,additive3_percentage,additive3_use,polymer_percentage,iso,astm,assay,cell_line,cell_line_type,exposure_type,no_cells_per_well,inoculum_concentration_units,culture_medium,dilution_medium,concentration,concentration_units,dilution,incubation_time,incubation_time_units,incubation_temperature,incubation_temperature_units,co2_percentage,air,extraction_time,units_extraction_time,extraction_temperature,units_extraction_t,extraction_medium,extraction_surface_area_ratio,extraction_surface_area_ratio_units,number_of_cells_well,cell_viability_percentage,toxicity,ic_50,ic_50_units,growth_constant_μ,growth_constant_μ_units,rgr,toxicity_grade,zone_index,lysis_index,growth_inhibition_percentage
16,3,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,mtt,hek,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,85.239852398524,non-toxic,,,,,,,,,
16,4,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,mtt,hek,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,73.055350553505,non-toxic,,,,,,,,,
16,5,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,mtt,hek,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,69.520295202952,toxic,,,,,,,,,
16,6,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,mtt,hek,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,60.0,toxic,,,,,,,,,
16,7,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,mtt,hek,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,54.0221402214022,toxic,,,,,,,,,
16,8,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,97.4664679582712,non-toxic,,,,,,,,,
16,9,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,93.8897168405365,non-toxic,,,,,,,,,
16,10,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,92.6378539493293,non-toxic,,,,,,,,,
16,11,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,90.3129657228017,non-toxic,,,,,,,,,
16,12,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,85.3055141579731,non-toxic,,,,,,,,,
16,13,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,80.655737704918,non-toxic,,,,,,,,,
16,14,3hb,,100.0,0.0,,,,,,nanoparticle,,,,,,,,,yes,phosphatidylcholine,70.0,builder,cholesterol,20.0,stabilizer,,0.0,not_applicable,10.0,,,alamar_blue,hacat,human,indirect_contact,25000.0,cells/well,kgm_gold_penicillin_streptomycin_amphotericin_b,,,,,,,,,,,,,,,,,,,66.7064083457526,toxic,,,,,,,,,
17,1,3hb,3hv,90.8,9.2,273000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,1.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,66.86363528188599,toxic,,,,,,,,,
17,2,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,20.0,modulator,,0.0,not_applicable,,0.0,not_applicable,80.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,1.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,61.7499989921397,toxic,,,,,,,,,
17,3,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,1.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,69.9999978325585,toxic,,,,,,,,,
17,4,3hb,3hv,90.8,9.2,273000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,2.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,88.8863617162075,non-toxic,,,,,,,,,
17,5,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,20.0,modulator,,0.0,not_applicable,,0.0,not_applicable,80.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,2.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,77.6363618787656,non-toxic,,,,,,,,,
17,6,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,2.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,72.7272705204231,non-toxic,,,,,,,,,
17,7,3hb,3hv,90.8,9.2,273000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,10.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,89.8409081973321,non-toxic,,,,,,,,,
17,8,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,20.0,modulator,,0.0,not_applicable,,0.0,not_applicable,80.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,10.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,79.8181805492433,non-toxic,,,,,,,,,
17,9,3hb,3hv,90.8,9.2,23000.0,,,,,microsphere,,,,,,,,,yes,pcl,10.0,modulator,,0.0,not_applicable,,0.0,not_applicable,90.0,,,mtt,mouse_melanoma_b_16,mouse,indirect_contact,5000.0,cells/well,dmem_10fbs_l_glutamine_penicillin_streptomycin,dmem_10fbs_l_glutamine_penicillin_streptomycin,,,10.0,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,78.9999982226979,non-toxic,,,,,,,,,
18,1,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_progenitors,human,,,,,,401.5,mg/l,,24.0,hours,37.0,celsius,5.0,,,,,,,,,,86.0,non-toxic,,,,,,,,,
18,2,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_progenitors,human,,,,,,401.5,mg/l,,48.0,hours,37.0,celsius,5.0,,,,,,,,,,42.0,toxic,,,,,,,,,
18,3,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_progenitors,human,,,,,,200.75,mg/l,,336.0,hours,37.0,celsius,5.0,,,,,,,,,,85.0,non-toxic,,,,,,,,,
18,4,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_hepatocytes,human,,,,,,401.5,mg/l,,24.0,hours,37.0,celsius,5.0,,,,,,,,,,99.625468164794,non-toxic,,,,,,,,,
18,5,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_hepatocytes,human,,,,,,401.5,mg/l,,48.0,hours,37.0,celsius,5.0,,,,,,,,,,65.9176029962547,toxic,,,,,,,,,
18,6,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,heparg_hepatocytes,human,,,,,,200.75,mg/l,,336.0,hours,37.0,celsius,5.0,,,,,,,,,,58.0,toxic,,,,,,,,,
18,7,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,sk_mel_28_melanoma_cells,human,,,,,,100.74,mg/l,,24.0,hours,37.0,celsius,5.0,,,,,,,,,,84.4106463878327,non-toxic,,,,,,,,,
18,8,3hb,,100.0,0.0,7300.0,g/mol,,,,nanoparticle,,,,,140.0,nm,,,yes,pmla,52.0,carrier,,0.0,not_applicable,,0.0,not_applicable,48.0,,,mtt,sk_mel_28_melanoma_cells,human,,,,,,100.74,mg/l,,48.0,hours,37.0,celsius,5.0,,,,,,,,,,76.9961977186311,non-toxic,,,,,,,,,
19,1,3hb,3hv,92.0,8.0,71000.0,g/mol,,,,nanoparticle,,,,,84.75,nm,,,yes,sds,2.5,surfactant,,0.0,not_applicable,,0.0,not_applicable,97.5,,,tryptan_blue_exclusion,mg63,human,indirect_contact,19000.0,cells/well,87_dmem_10fbs_1neaa_1sodium_pyruvate_1penicillin-streptomycin,,1000.0,mg/l,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,,,0.0238,1/hours,,,,,
19,2,3hb,3hv,92.0,8.0,71000.0,g/mol,,,,nanoparticle,,,,,84.75,nm,,,yes,sds,2.5,surfactant,,0.0,not_applicable,,0.0,not_applicable,97.5,,,tryptan_blue_exclusion,mg63,human,indirect_contact,19000.0,cells/well,87_dmem_10fbs_1neaa_1sodium_pyruvate_1penicillin-streptomycin,,2500.0,mg/l,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,,,,,0.0226,1/hours,,,,,
20,1,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,500.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,3460.0,76.66,non-toxic,,,,,,,,,
20,2,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,1000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,1644.0,74.44,non-toxic,,,,,,,,,
20,3,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,1500.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,1271.0,72.96,non-toxic,,,,,,,,,
20,4,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,2000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,710.0,71.11,non-toxic,,,,,,,,,
20,5,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,diic1_5,ht_29_cells,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,82.9,non-toxic,,,,,,,,,
20,6,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,12.5,filler,,0.0,not_applicable,,0.0,not_applicable,87.5,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,1000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,3570.0,77.4,non-toxic,,,,,,,,,
20,7,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,12.5,filler,,0.0,not_applicable,,0.0,not_applicable,87.5,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,2000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,1589.0,75.55,non-toxic,,,,,,,,,
20,8,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,12.5,filler,,0.0,not_applicable,,0.0,not_applicable,87.5,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,100.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,1046.0,71.85,non-toxic,,,,,,,,,
20,9,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,12.5,filler,,0.0,not_applicable,,0.0,not_applicable,87.5,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,250.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,915.0,75.18,non-toxic,,,,,,,,,
20,10,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,12.5,filler,,0.0,not_applicable,,0.0,not_applicable,87.5,,,diic1_5,ht_29_cells,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,94.92,non-toxic,,,,,,,,,
20,11,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,20.3,filler,,0.0,not_applicable,,0.0,not_applicable,79.7,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,1000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,2355.0,78.15,non-toxic,,,,,,,,,
20,12,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,20.3,filler,,0.0,not_applicable,,0.0,not_applicable,79.7,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,2000.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,1439.0,72.59,non-toxic,,,,,,,,,
20,13,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,20.3,filler,,0.0,not_applicable,,0.0,not_applicable,79.7,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,100.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,785.0,73.33,non-toxic,,,,,,,,,
20,14,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,20.3,filler,,0.0,not_applicable,,0.0,not_applicable,79.7,,,diic1_5,jurkat,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,250.0,mg/l,,48.0,hours,37.0,celsius,5.0,humidified,,,,,,,,654.0,71.48,non-toxic,,,,,,,,,
20,15,3hb,3hv,88.0,12.0,,,,,,microsphere,,,,,2.46,μm,,,yes,spions,20.3,filler,,0.0,not_applicable,,0.0,not_applicable,79.7,,,diic1_5,ht_29_cells,human,direct_contact,100000.0,cells/well,rpmi-1640,rpmi-1640,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,87.25,non-toxic,,,,,,,,,
21,1,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,0.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,88.0597014925373,non-toxic,,,,,,,,,
21,2,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,87.4626865671642,non-toxic,,,,,,,,,
21,3,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,10.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,84.776119402985,non-toxic,,,,,,,,,
21,4,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,100.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,80.5970149253731,non-toxic,,,,,,,,,
21,5,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1000.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,81.4925373134328,non-toxic,,,,,,,,,
21,6,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,0.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,105.373134328358,non-toxic,,,,,,,,,
21,7,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,157.611940298507,non-toxic,,,,,,,,,
21,8,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,10.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,142.089552238806,non-toxic,,,,,,,,,
21,9,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,100.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,102.388059701492,non-toxic,,,,,,,,,
21,10,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1000.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,108.65671641791,non-toxic,,,,,,,,,
21,11,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,0.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,93.7313432835821,non-toxic,,,,,,,,,
21,12,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,113.432835820895,non-toxic,,,,,,,,,
21,13,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,10.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,106.268656716417,non-toxic,,,,,,,,,
21,14,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,100.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,127.462686567164,non-toxic,,,,,,,,,
21,15,3hb,,100.0,0.0,240000.0,g/mol,30000.0,,8.0,film,22.54,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1000.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,115.223880597014,non-toxic,,,,,,,,,
21,16,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,0.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,119.10447761194,non-toxic,,,,,,,,,
21,17,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,95.5223880597015,non-toxic,,,,,,,,,
21,18,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,10.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,102.388059701492,non-toxic,,,,,,,,,
21,19,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,100.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,91.3432835820895,non-toxic,,,,,,,,,
21,20,3hb,3hv,,,270000.0,g/mol,80118.6943620178,,3.37,film,34.01,,,,,,,,yes,gentamicin_sulfate,30.0,antibiotic,,0.0,not_applicable,,0.0,not_applicable,70.0,10993-5,,ldh,saos_2,human,indirect_contact,,,dmem,dmem,,,1000.0,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,82.089552238806,non-toxic,,,,,,,,,
22,1,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.125,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.875,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,1250.0,mg/l,,48.0,hours,,,,,,,,,,,,,13.0,toxic,,,,,,,,,
22,2,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0625,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9375,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,625.0,mg/l,,48.0,hours,,,,,,,,,,,,,26.0,toxic,,,,,,,,,
22,3,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0313,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9687,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,313.0,mg/l,,48.0,hours,,,,,,,,,,,,,41.0,toxic,,,,,,,,,
22,4,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0156,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9844,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,156.0,mg/l,,48.0,hours,,,,,,,,,,,,,48.0,toxic,,,,,,,,,
